,Soundfile,Left time (sec),Right time (sec),Top freq (Hz),Bottom freq (Hz),Species,Call Type,Comments,Unnamed: 8
715,ICLISTENHF1251_20130812T193120.884Z.wav,97.01322,99.1947,23399.21,572.24,Oo,PC,OKW,
716,ICLISTENHF1251_20130812T193120.884Z.wav,106.85697,108.82212,14891.3,361.37,Oo,PC,OKW,
717,ICLISTENHF1251_20130812T193120.884Z.wav,109.97596,111.81489,11055.59,298.87,Oo,PC,OKW,
718,ICLISTENHF1251_20130812T193120.884Z.wav,112.59014,114.15864,14725.65,489.63,Oo,PC,OKW,
719,ICLISTENHF1251_20130812T193120.884Z.wav,118.28726,119.33293,12562.99,417.2,Oo,PC,OKW,
720,ICLISTENHF1251_20130812T193120.884Z.wav,119.24279,120.28846,10546.29,376.64,Oo,PC,OKW,
721,ICLISTENHF1251_20130812T193120.884Z.wav,120.25239,121.40625,12708.12,353.93,Oo,PC,OKW,
722,ICLISTENHF1251_20130812T193120.884Z.wav,124.97596,125.93148,5508.68,925.19,Oo,PC,OKW,
723,ICLISTENHF1251_20130812T193120.884Z.wav,134.44111,136.08172,11055.59,376.64,Oo,PC,OKW,
724,ICLISTENHF1251_20130812T193120.884Z.wav,137.19952,138.42547,8914.87,572.24,Oo,PC,OKW,
725,ICLISTENHF1251_20130812T193120.884Z.wav,144.59135,146.10577,9702.04,346.62,Oo,PC,OKW,
726,ICLISTENHF1251_20130812T193120.884Z.wav,148.34135,149.33293,10177.27,629.54,Oo,PC,OKW,
727,ICLISTENHF1251_20130812T193120.884Z.wav,149.40505,150.30649,9245.44,561.32,Oo,PC,OKW,
728,ICLISTENHF1251_20130812T193120.884Z.wav,150.90144,152.25361,16453.28,443.23,Oo,PC,OKW,
729,ICLISTENHF1251_20130812T193120.884Z.wav,154.02043,156.92308,31066.12,606.07,Oo,PC,OKW,
730,ICLISTENHF1251_20130812T193120.884Z.wav,157.15745,158.38341,23888.47,594.61,Oo,PC,OKW,
731,ICLISTENHF1251_20130812T193120.884Z.wav,159.2488,160.92547,31999,801.29,Oo,PC,OKW,
732,ICLISTENHF1251_20130812T193120.884Z.wav,160.81731,162.07933,15743.02,452.2,Oo,PC,OKW,
733,ICLISTENHF1251_20130812T193120.884Z.wav,163.37739,165.28845,31999,691.54,Oo,PC,OKW,
734,ICLISTENHF1251_20130812T193120.884Z.wav,165.30649,167.46995,11996.2,629.54,Oo,PC,OKW,
735,ICLISTENHF1251_20130812T193120.884Z.wav,171.25601,172.42788,12276.87,452.2,Oo,PC,OKW,
736,ICLISTENHF1251_20130812T193120.884Z.wav,172.39183,174.73558,14398.95,443.23,Oo,PC,OKW,
737,ICLISTENHF1251_20130812T193120.884Z.wav,177.43989,179.80168,19359.29,480.04,Oo,PC,OKW,
738,ICLISTENHF1251_20130812T193120.884Z.wav,180.32452,182.03726,31999,617.71,Oo,PC,OKW,
739,ICLISTENHF1251_20130812T193120.884Z.wav,183.69591,184.79566,25149.07,691.54,Oo,PC,OKW,
740,ICLISTENHF1251_20130812T193120.884Z.wav,185.625,187.98678,19988.94,408.81,Oo,PC,OKW,
741,ICLISTENHF1251_20130812T193120.884Z.wav,187.82452,189.39303,15227.26,815.98,Oo,PC,OKW,
742,ICLISTENHF1251_20130812T193120.884Z.wav,189.0685101,193.05288,16094.89,461.33,Oo,PC,OKW,
743,ICLISTENHF1251_20130812T193620.885Z.wav,12.11538,13.3774,8806.9,758.55,Oo,PC,OKW,
744,ICLISTENHF1251_20130812T193620.885Z.wav,13.8101,14.85577,9245.44,540,Oo,PC,OKW,
745,ICLISTENHF1251_20130812T193620.885Z.wav,15.09014,15.59495,6778.43,1242.08,Oo,PC,OKW,
746,ICLISTENHF1251_20130812T193620.885Z.wav,22.73438,23.68989,10546.29,941.74,Oo,PC,OKW,
747,ICLISTENHF1251_20130812T193620.885Z.wav,30.73918,31.78486,8914.87,1221.22,Oo,PC,OKW,
748,ICLISTENHF1251_20130812T193620.885Z.wav,33.82211,34.83172,7499.42,1419.84,Oo,PC,OKW,
749,ICLISTENHF1251_20130812T193620.885Z.wav,38.85216,39.96995,4443.66,786.83,Oo,PC,OKW,
750,ICLISTENHF1251_20130812T193620.885Z.wav,52.01322,53.27523,31999,332.37,Oo,BZ,OKW,
751,ICLISTENHF1251_20130812T193620.885Z.wav,53.20313,53.79808,15397.59,311.91,Oo,PC,OKW,
752,ICLISTENHF1251_20130812T193620.885Z.wav,53.88822,54.48317,31999,489.63,Oo,BZ,OKW,
753,ICLISTENHF1251_20130812T193620.885Z.wav,55.3125,56.37619,31999,339.43,Oo,BZ,OKW,
754,ICLISTENHF1251_20130812T193620.885Z.wav,56.52042,57.62019,31999,480.04,Oo,BZ,OKW,
755,ICLISTENHF1251_20130812T193620.885Z.wav,58.19712,60.72115,26734.49,408.81,Oo,PC,OKW,
756,ICLISTENHF1251_20130812T193620.885Z.wav,61.31611,63.53365,21076.27,353.93,Oo,PC,OKW,
757,ICLISTENHF1251_20130812T193620.885Z.wav,80.73316,81.79688,31999,2393.56,Oo,CK,OKW,
758,ICLISTENHF1251_20130812T193620.885Z.wav,91.29808,92.6863,5805.79,758.55,Oo,PC,OKW,
759,ICLISTENHF1251_20130812T193620.885Z.wav,113.63581,114.98797,9937.29,392.45,Oo,PC,OKW,
760,ICLISTENHF1251_20130812T193620.885Z.wav,115.16827,115.87139,11996.2,1781.89,Oo,PC,OKW,
761,ICLISTENHF1251_20130812T193620.885Z.wav,118.53966,119.33293,8700.02,470.61,Oo,PC,OKW,
762,ICLISTENHF1251_20130812T193620.885Z.wav,121.67668,123.13702,6778.43,339.43,Oo,PC,OKW,
763,ICLISTENHF1251_20130812T193620.885Z.wav,124.41706,125.75119,9819.07,376.64,Oo,PC,OKW,
764,ICLISTENHF1251_20130812T193620.885Z.wav,137.27162,139.97595,21981.22,772.58,Oo,PC,OKW,
765,ICLISTENHF1251_20130812T193620.885Z.wav,142.55409,143.92428,8283.22,470.61,Oo,PC,OKW,
766,ICLISTENHF1251_20130812T193620.885Z.wav,143.96034,145.70912,5436.42,801.29,Oo,PC,OKW,
767,ICLISTENHF1251_20130812T193620.885Z.wav,147.69231,148.8101,5959.28,861.39,Oo,PC,OKW,
768,ICLISTENHF1251_20130812T193620.885Z.wav,151.73077,153.40745,6357.87,830.89,Oo,PC,OKW,
769,ICLISTENHF1251_20130812T193620.885Z.wav,155.4447,155.82331,31999,5224.35,Oo,CK,OKW,
770,ICLISTENHF1251_20130812T193620.885Z.wav,156.40024,157.73437,10422.05,529.59,Oo,PC,OKW,
771,ICLISTENHF1251_20130812T193620.885Z.wav,157.04928,157.93269,31999,1810.44,Oo,CK,OKW,
772,ICLISTENHF1251_20130812T193620.885Z.wav,158.99639,159.98797,31999,7499.42,Oo,CK,OKW,
773,ICLISTENHF1251_20130812T193620.885Z.wav,160.07812,160.54687,31374.53,2619.63,Oo,CK,OKW,
774,ICLISTENHF1251_20130812T193620.885Z.wav,160.92547,161.70072,31999,6276.42,Oo,CK,OKW,
775,ICLISTENHF1251_20130812T193620.885Z.wav,162.0613,163.05287,10177.27,384.48,Oo,PC,OKW,
776,ICLISTENHF1251_20130812T193620.885Z.wav,163.34135,164.17066,10056.68,1242.08,Oo,PC,OKW,
777,ICLISTENHF1251_20130812T194120.886Z.wav,13.53966,14.76563,13151.91,704.53,Oo,PC,OKW,
778,ICLISTENHF1251_20130812T194120.886Z.wav,18.33534,19.12861,31999,3456.32,Oo,CK,OKW,
779,ICLISTENHF1251_20130812T194120.886Z.wav,19.5072,20.89543,8914.87,704.53,Oo,PC,OKW,
780,ICLISTENHF1251_20130812T194120.886Z.wav,20.64303,22.62619,26197.03,509.27,Oo,PC,OKW,
781,ICLISTENHF1251_20130812T194120.886Z.wav,30.21635,32.6863,10671.74,346.62,Oo,PC,OKW,
782,ICLISTENHF1251_20130812T194120.886Z.wav,32.61418,33.46154,6116.14,519.35,Oo,PC,OKW,
783,ICLISTENHF1251_20130812T194120.886Z.wav,33.33534,34.66946,6523.4,470.61,Oo,PC,OKW,
784,ICLISTENHF1251_20130812T194120.886Z.wav,35.12019,36.16586,31999,443.23,Oo,PC,OKW,
785,ICLISTENHF1251_20130812T194120.886Z.wav,36.81489,38.4375,5805.79,417.2,Oo,PC,OKW,
786,ICLISTENHF1251_20130812T194120.886Z.wav,42.11538,43.16106,3407.34,958.54,Oo,PC,OKW,
787,ICLISTENHF1251_20130812T194120.886Z.wav,43.28726,44.18869,3815.9,1160.41,Oo,PC,OKW,
788,ICLISTENHF1251_20130812T194120.886Z.wav,45.57692,46.6226,7981.67,908.88,Oo,PC,OKW,
789,ICLISTENHF1251_20130812T194120.886Z.wav,46.71273,47.57813,8283.22,2467.04,Oo,PC,OKW,
790,ICLISTENHF1251_20130812T194120.886Z.wav,49.32692,50.26442,7981.67,2948.52,Oo,PC,OKW,
791,ICLISTENHF1251_20130812T194120.886Z.wav,49.38101,50.96755,2991.95,1083.26,Oo,PC,OKW,
792,ICLISTENHF1251_20130812T194120.886Z.wav,54.71755,55.74519,3710.13,1200.66,Oo,PC,OKW,
793,ICLISTENHF1251_20130812T194120.886Z.wav,68.65385,69.51922,8806.9,400.56,Oo,PC,OKW,
794,ICLISTENHF1251_20130812T194120.886Z.wav,69.33893,70.47476,8081.16,629.54,Oo,PC,OKW,
795,ICLISTENHF1251_20130812T194120.886Z.wav,70.76322,72.27764,6692.51,461.33,Oo,PC,OKW,
796,ICLISTENHF1251_20130812T194120.886Z.wav,97.64422,99.06851,3217.16,384.48,Oo,PC,OKW,
797,ICLISTENHF1251_20130812T194120.886Z.wav,99.50119,101.10577,9245.44,452.2,Oo,PC,OKW,
798,ICLISTENHF1251_20130812T194120.886Z.wav,101.19591,102.22356,14237.89,572.24,Oo,PC,OKW,
799,ICLISTENHF1251_20130812T194120.886Z.wav,102.36779,103.16106,5581.74,629.54,Oo,PC,OKW,
800,ICLISTENHF1251_20130812T194120.886Z.wav,103.61178,105.34255,5224.35,892.8,Oo,PC,OKW,
801,ICLISTENHF1251_20130812T194120.886Z.wav,107.52404,108.67788,10546.29,641.55,Oo,BZ,OKW,
802,ICLISTENHF1251_20130812T194120.886Z.wav,111.95913,113.52764,9245.44,1221.22,Oo,PC,OKW,
803,ICLISTENHF1251_20130812T194120.886Z.wav,114.39303,117.51202,10671.74,434.41,Oo,PC,OKW,
804,ICLISTENHF1251_20130812T194120.886Z.wav,217.03125,218.72595,11055.59,400.56,Oo,PC,OKW,
805,ICLISTENHF1251_20130812T194120.886Z.wav,226.82091,227.83053,6037.29,434.41,Oo,PC,OKW,
806,ICLISTENHF1251_20130812T194120.886Z.wav,241.94712,243.10095,5294.26,392.45,Oo,PC,OKW,
807,ICLISTENHF1251_20130812T194120.886Z.wav,243.75,244.39904,31999,5436.42,Oo,CK,OKW,
808,ICLISTENHF1251_20130812T194120.886Z.wav,254.72957,255.66707,13002.57,617.71,Oo,PC,OKW,
809,ICLISTENHF1251_20130812T194120.886Z.wav,255.82933,256.62259,10056.68,1064.66,Oo,PC,OKW,
810,ICLISTENHF1251_20130812T194120.886Z.wav,256.67668,257.54207,2659,1140.7,Oo,PC,OKW,
811,ICLISTENHF1251_20130812T194120.886Z.wav,262.73437,263.49158,4264.47,892.8,Oo,PC,OKW,
812,ICLISTENHF1251_20130812T194120.886Z.wav,263.32933,264.30288,8283.22,1443.47,Oo,PC,OKW,
813,ICLISTENHF1251_20130812T194120.886Z.wav,282.27764,283.43149,8489.49,629.54,Oo,PC,OKW,
814,ICLISTENHF1251_20130812T194620.887Z.wav,2.6863,3.8762,10299.05,594.61,Oo,PC,OKW,
815,ICLISTENHF1251_20130812T194620.887Z.wav,22.98678,23.72596,30156.01,5508.68,Oo,CK,OKW,
816,ICLISTENHF1251_20130812T194620.887Z.wav,26.48438,27.22356,10422.05,480.04,Oo,PC,OKW,
817,ICLISTENHF1251_20130812T194620.887Z.wav,37.35577,38.05889,27281.12,4566.55,Oo,CK,OKW,
818,ICLISTENHF1251_20130812T194620.887Z.wav,40.56489,41.82691,5224.35,617.71,Oo,PC,OKW,
819,ICLISTENHF1251_20130812T194620.887Z.wav,41.80888,43.34135,6953.01,941.74,Oo,PC,OKW,
820,ICLISTENHF1251_20130812T194620.887Z.wav,43.61178,44.67547,3979.27,731.13,Oo,PC,OKW,
821,ICLISTENHF1251_20130812T194620.887Z.wav,44.96394,47.95672,10422.05,653.76,Oo,PC,OKW,
822,ICLISTENHF1251_20130812T194620.887Z.wav,60.27042,60.63101,31999,4383.25,Oo,CK,OKW,
823,ICLISTENHF1251_20130812T194620.887Z.wav,65.53485,66.41827,28402.34,2659,Oo,CK,OKW,
824,ICLISTENHF1251_20130812T194620.887Z.wav,68.16706,69.28485,9819.07,772.58,Oo,PC,OKW,
825,ICLISTENHF1251_20130812T194620.887Z.wav,71.55648,72.0072,27557.9,3035.91,Oo,CK,OKW,
826,ICLISTENHF1251_20130812T194620.887Z.wav,79.48918,79.9399,24638.34,5086.84,Oo,CK,OKW,
827,ICLISTENHF1251_20130812T194620.887Z.wav,83.02283,83.70793,27281.12,5581.74,Oo,CK,OKW,
828,ICLISTENHF1251_20130812T194620.887Z.wav,84.08654,84.59135,31999,3979.27,Oo,CK,OKW,
829,ICLISTENHF1251_20130812T194620.887Z.wav,85.25841,86.03364,31999,5086.84,Oo,CK,OKW,
830,ICLISTENHF1251_20130812T194620.887Z.wav,87.24159,87.90864,31374.53,4629.05,Oo,CK,OKW,
831,ICLISTENHF1251_20130812T194620.887Z.wav,88.07091,88.61178,31999,5019.22,Oo,CK,OKW,
832,ICLISTENHF1251_20130812T194620.887Z.wav,94.77764,96.88702,31999,509.27,Oo,BZ,OKW,
833,ICLISTENHF1251_20130812T194620.887Z.wav,107.83053,108.93029,5882.12,941.74,Oo,PC,OKW,
834,ICLISTENHF1251_20130812T194620.887Z.wav,109.11058,111.07572,7313.45,400.56,Oo,PC,OKW,
835,ICLISTENHF1251_20130812T194620.887Z.wav,172.33774,173.07691,9702.04,583.34,Oo,PC,OKW,
836,ICLISTENHF1251_20130812T194620.887Z.wav,173.54566,174.15864,9586.17,480.04,Oo,PC,OKW,
837,ICLISTENHF1251_20130812T194620.887Z.wav,243.51562,243.94832,31999,7883.21,Oo,CK,OKW,
838,ICLISTENHF1251_20130812T194620.887Z.wav,255.84736,257.27163,19359.29,353.93,Oo,PC,OKW,
839,ICLISTENHF1251_20130812T194620.887Z.wav,276.77885,277.84255,2991.95,540,Oo,PC,OKW,
840,ICLISTENHF1251_20130812T195120.888Z.wav,50.78726,51.86898,9937.29,2021.22,Oo,PC,OKW,
841,ICLISTENHF1251_20130812T195120.888Z.wav,57.29567,58.35938,9245.44,1373.52,Oo,,OKW,
842,ICLISTENHF1251_20130812T195120.888Z.wav,61.94712,63.37138,21752,1592.3,Oo,,OKW,
843,ICLISTENHF1251_20130812T195120.888Z.wav,63.58773,65.78726,9937.29,434.41,Oo,PC,OKW,
844,ICLISTENHF1251_20130812T195120.888Z.wav,68.52764,70.45672,14561.54,1284.67,Oo,PC,OKW,
845,ICLISTENHF1251_20130812T195120.888Z.wav,74.67547,76.65865,11857.88,298.87,Oo,PC,OKW,
846,ICLISTENHF1251_20130812T195120.888Z.wav,77.74038,79.4351,17760.48,519.35,Oo,PC,OKW,
847,ICLISTENHF1251_20130812T195120.888Z.wav,81.77885,83.3113,16818.3,653.76,Oo,PC,OKW,
848,ICLISTENHF1251_20130812T195120.888Z.wav,86.43029,87.65625,8594.22,1046.3,Oo,PC,OKW,
849,ICLISTENHF1251_20130812T195120.888Z.wav,108.76803,109.18269,31999,5019.22,Oo,CK,OKW,
850,ICLISTENHF1251_20130812T195120.888Z.wav,109.39904,109.93989,31999,5959.28,Oo,CK,OKW,
851,ICLISTENHF1251_20130812T195120.888Z.wav,113.32933,114.26683,6195.85,1328.48,Oo,PC,OKW,
852,ICLISTENHF1251_20130812T195120.888Z.wav,114.48316,115.27644,31999,1121.28,Oo,CK,OKW,
853,ICLISTENHF1251_20130812T195120.888Z.wav,242.74038,243.76803,6195.85,384.48,Oo,,OKW,
854,ICLISTENHF1251_20130812T195120.888Z.wav,244.03845,245.21034,5581.74,452.2,Oo,PC,OKW,
855,ICLISTENHF1251_20130812T195120.888Z.wav,248.22114,249.1226,4756.18,417.2,Oo,PC,OKW,
856,ICLISTENHF1251_20130812T195620.889Z.wav,70.25841,71.25,3979.27,731.13,Oo,PC,OKW,
857,ICLISTENHF1251_20130812T195620.889Z.wav,76.08172,77.37981,8594.22,1566.65,Oo,PC,OKW,
858,ICLISTENHF1251_20130812T195620.889Z.wav,78.85816,80.10216,6116.14,1028.25,Oo,PC,OKW,
859,ICLISTENHF1251_20130812T195620.889Z.wav,84.89784,86.26803,4566.55,434.41,Oo,PC,OKW,
860,ICLISTENHF1251_20130812T195620.889Z.wav,93.93029,94.95793,3979.27,443.23,Oo,PC,OKW,
861,ICLISTENHF1251_20130812T195620.889Z.wav,94.83172,96.07572,3869.72,417.2,Oo,PC,OKW,
862,ICLISTENHF1251_20130812T195620.889Z.wav,264.26683,265.1322,7883.21,815.98,Oo,PC,OKW,
863,ICLISTENHF1251_20130812T195620.889Z.wav,265.24038,266.30408,9937.29,704.53,Oo,PC,OKW,
864,ICLISTENHF1251_20130812T195620.889Z.wav,267.16946,268.53966,6357.87,846.02,Oo,PC,OKW,
865,ICLISTENHF1251_20130812T195620.889Z.wav,268.70191,270.19832,5959.28,561.32,Oo,PC,OKW,
866,ICLISTENHF1251_20130812T195620.889Z.wav,275.85937,277.03125,7883.21,489.63,Oo,PC,OKW,
867,ICLISTENHF1251_20130812T200120.890Z.wav,6.94111,7.59014,19567.31,5655.61,Oo,CK,OKW,
868,ICLISTENHF1251_20130812T200120.890Z.wav,7.91465,9.98797,7981.67,975.59,Oo,PC,OKW,
869,ICLISTENHF1251_20130812T200120.890Z.wav,10.20433,10.65505,21524.78,5805.79,Oo,BZ,OKW,
870,ICLISTENHF1251_20130812T200120.890Z.wav,14.83773,15.48678,25407.72,4886.22,Oo,BZ,OKW,
871,ICLISTENHF1251_20130812T200120.890Z.wav,20.1923,20.87739,1810.44,925.19,Oo,PC,OKW,
872,ICLISTENHF1251_20130812T200120.890Z.wav,37.78845,38.00481,24136.29,6195.85,Oo,CK,OKW,
873,ICLISTENHF1251_20130812T200120.890Z.wav,38.22114,38.45553,23642.79,4566.55,Oo,CK,OKW,
874,ICLISTENHF1251_20130812T200120.890Z.wav,40.69111,41.59255,22212.44,4692.26,Oo,BZ,OKW,
875,ICLISTENHF1251_20130812T200120.890Z.wav,47.88462,49.07452,24386.24,4383.25,Oo,,OKW,
876,ICLISTENHF1251_20130812T200120.890Z.wav,49.47114,50.40864,22918.32,1959.02,Oo,,OKW,
877,ICLISTENHF1251_20130812T200120.890Z.wav,97.3738,98.58172,21981.22,4035,Oo,,OKW,
878,ICLISTENHF1251_20130812T200620.891Z.wav,10.40264,14.13461,14078.33,801.29,Oo,PC,OKW,
879,ICLISTENHF1251_20130812T200620.891Z.wav,14.8197,15.61298,6037.29,1242.08,Oo,PC,OKW,
880,ICLISTENHF1251_20130812T200620.891Z.wav,16.20793,16.98316,3762.7,815.98,Oo,PC,OKW,
881,ICLISTENHF1251_20130812T200620.891Z.wav,51.47236,53.45553,12708.12,641.55,Oo,PC,OKW,
882,ICLISTENHF1251_20130812T200620.891Z.wav,183.24519,184.32691,5581.74,815.98,Oo,PC,OKW,
883,ICLISTENHF1251_20130812T200620.891Z.wav,184.4351,185.625,6692.51,772.58,Oo,PC,OKW,
884,ICLISTENHF1251_20130812T200620.891Z.wav,185.66106,186.29206,9937.29,941.74,Oo,PC,OKW,
885,ICLISTENHF1251_20130812T200620.891Z.wav,191.95313,193.26923,10671.74,1028.25,Oo,PC,OKW,
886,ICLISTENHF1251_20130812T200620.891Z.wav,195.30649,196.71274,7689.32,958.54,Oo,PC,OKW,
887,ICLISTENHF1251_20130812T200620.891Z.wav,196.94712,197.99279,6607.51,384.48,Oo,PC,OKW,
888,ICLISTENHF1251_20130812T200620.891Z.wav,201.05769,202.13941,3035.91,606.07,Oo,PC,OKW,
889,ICLISTENHF1251_20130812T200620.891Z.wav,203.1851,204.17668,10926.38,815.98,Oo,PC,OKW,
2471,ICLISTENHF1251_20140201T084212.176Z.wav,40.464,42.764,27.3,17.8,UN|B,,,
2472,ICLISTENHF1251_20140201T084212.176Z.wav,118.47909,119.46767,500.25,336.98,Mn,TC,S,
2473,ICLISTENHF1251_20140201T084212.176Z.wav,222.73764,224.75285,2577.61,1543.39,Oo,TC,BKW,
2474,ICLISTENHF1251_20140201T084212.176Z.wav,267.485,268.653,4577.7,3531.3,D,,,
2743,ICLISTENHF1251_20140202T093456.306Z.wav,22.586,23.681,2300.3,1541.4,Oo,PC,BKW,
2744,ICLISTENHF1251_20140202T094456.308Z.wav,158.13688,160,28.98,14.8,B,,,
2745,ICLISTENHF1251_20140202T094456.308Z.wav,201.368821,203.34601,2961.5,1577.43,Oo,PC,BKW,
2746,ICLISTENHF1251_20140202T094456.308Z.wav,287.75665,289.73383,655.75,267.82,Mn,TC,S,
2747,ICLISTENHF1251_20140202T095456.311Z.wav,232.526,233.752,2003.8,369.9,Oo,PC,BKW,
2748,ICLISTENHF1251_20140202T095456.311Z.wav,232.54,233.766,18880.5,500.9,C|Mn,,,
2749,ICLISTENHF1251_20140202T100456.313Z.wav,34.44866,35.85551,829.3,548.23,Mn,TC,S,
2750,ICLISTENHF1251_20140202T100456.313Z.wav,69.74,72.805,27.7,19.8,UN|B,,,
2751,ICLISTENHF1251_20140202T100456.313Z.wav,245.32319,246.92015,2903.91,1153.64,Oo,PC,BKW,
2754,ICLISTENHF1251_20140202T102456.318Z.wav,93.30797,94.90494,34.97,14.8,UN|B,,,
2755,ICLISTENHF1251_20140202T102456.318Z.wav,274.669,276.244,2707.2,1431.8,Oo,PC,BKW,
2758,ICLISTENHF1251_20140202T111456.329Z.wav,4.938,5.918,2198.6,1314.5,Oo,PC,BKW,
2759,ICLISTENHF1251_20140202T111456.329Z.wav,30.8365,32.12928,623.38,227.52,Mn,TC,S,
3617,ICLISTENHF1251_20140301T173327.586Z.wav,1.59212,3.09325,5224.35,731.13,Oo,PC,,
3618,ICLISTENHF1251_20140301T173327.586Z.wav,7.0053,8.23351,5508.68,653.76,Oo,PC,,
3619,ICLISTENHF1251_20140301T173327.586Z.wav,15.58935,17.26236,28.98,12.51,Bp,backbeat,,
3620,ICLISTENHF1251_20140301T173327.586Z.wav,19.78772,20.67475,5508.68,801.29,Oo,PC,,
3621,ICLISTENHF1251_20140301T173327.586Z.wav,21.24337,22.3351,5805.79,653.76,Oo,PC,,
3622,ICLISTENHF1251_20140301T173327.586Z.wav,32.61562,33.86657,6037.29,892.8,Oo,PC,,
3623,ICLISTENHF1251_20140301T173327.586Z.wav,36.86883,37.71039,5294.26,1959.02,Oo,PC,,
3624,ICLISTENHF1251_20140301T173327.586Z.wav,50.99318,52.65353,6778.43,941.74,Oo,PC,,
3625,ICLISTENHF1251_20140301T173327.586Z.wav,58.29416,59.06747,5805.79,975.59,Oo,PC,,
3626,ICLISTENHF1251_20140301T173327.586Z.wav,64.57165,65.54966,6953.01,892.8,Oo,PC,,
3627,ICLISTENHF1251_20140301T173327.586Z.wav,85.00758,86.55421,4952.35,594.61,Oo,PC,,
3628,ICLISTENHF1251_20140301T173327.586Z.wav,98.60879,99.81425,7405.95,1443.47,Oo,PC,,
3629,ICLISTENHF1251_20140301T173327.586Z.wav,100.8605003,101.7247901,6440.19,1200.66,Oo,PC,,
3630,ICLISTENHF1251_20140301T173327.586Z.wav,111.07191,113.31525,8958.02,733.74,Oo,TC,,
3631,ICLISTENHF1251_20140301T173327.586Z.wav,111.53904,112.63078,7041.7,892.8,Oo,PC,,
3632,ICLISTENHF1251_20140301T173327.586Z.wav,116.17892,116.99773,4206.13,908.88,Oo,PC,,
3633,ICLISTENHF1251_20140301T173327.586Z.wav,122.54737,123.3207,5805.79,830.89,Oo,PC,,
3634,ICLISTENHF1251_20140301T173327.586Z.wav,126.25474,127.11903,3762.7,876.98,Oo,PC,,
3635,ICLISTENHF1251_20140301T173327.586Z.wav,135.42077,136.42152,6195.85,815.98,Oo,PC,,
3636,ICLISTENHF1251_20140301T173327.586Z.wav,140.15163,141.3116,3979.27,846.02,Oo,PC,,
4197,ICLISTENHF1251_20140401T082458.858Z.wav,21.48289,24.10646,2875.47,1307.05,Oo,PC,,
4198,ICLISTENHF1251_20140401T082458.858Z.wav,30.30418,31.93916,33.55,17.43,Bp,20 Hz,,
4220,ICLISTENHF1251_20140401T123458.904Z.wav,51.59696,53.34601,29.6,16.64,Bp,20 Hz,,
4221,ICLISTENHF1251_20140401T123458.904Z.wav,124.56274,126.57795,3490.58,733.74,UN|Oo,,,
4222,ICLISTENHF1251_20140401T123458.904Z.wav,220.87451,222.62357,5474.55,761.39,Oo,PC,,
4225,ICLISTENHF1251_20140401T130458.908Z.wav,7.22433,8.23194,5234.26,4051.54,Oo,,,
4226,ICLISTENHF1251_20140401T130458.908Z.wav,72.54753,74.67681,29.6,16.64,Bp,20 Hz,,
4227,ICLISTENHF1251_20140401T130458.908Z.wav,192.68973,194.43878,7280.7,2305.93,UN|D|Oo,,,
4228,ICLISTENHF1251_20140401T131458.908Z.wav,4.63877,6.57795,2709.64,1321.83,Oo,PC,,
4229,ICLISTENHF1251_20140401T131458.908Z.wav,14.14448,15.89353,28.98,16.64,Bp,20 Hz,,
4230,ICLISTENHF1251_20140401T132458.909Z.wav,9.1635,11.10266,30.23,17.43,B|Bp,20 Hz,,
4231,ICLISTENHF1251_20140401T132458.909Z.wav,249.35361,250.64638,2213.26,1277.98,Oo,PC,,
4232,ICLISTENHF1251_20140401T133458.910Z.wav,19.20152,20.41825,28.98,17.03,B|Bp,20 Hz,,
4233,ICLISTENHF1251_20140401T133458.910Z.wav,65.906,66.89461,2481.66,390.26,Oo,TC,,
4234,ICLISTENHF1251_20140401T134458.910Z.wav,197.5927,199.20867,4290.11,569.94,Oo,TC,,
4235,ICLISTENHF1251_20140401T134458.910Z.wav,243.208,245.159,27.5,18,Bp,20 Hz,,
4236,ICLISTENHF1251_20140401T135458.911Z.wav,2.12927,3.46008,28.98,17.03,B|Bp,,,
4237,ICLISTENHF1251_20140401T135458.911Z.wav,250.30418,252.58555,8741.18,689.51,Oo,TC,,
4238,ICLISTENHF1251_20140401T140458.912Z.wav,36.84411,39.20152,5052.77,500.25,Oo,TC,,
4239,ICLISTENHF1251_20140401T140458.912Z.wav,58.36502,60.19011,28.98,18.25,Bp,20 Hz,,
4240,ICLISTENHF1251_20140401T141458.912Z.wav,16.31179,17.30038,2709.64,1127.43,Oo,TC,,
4241,ICLISTENHF1251_20140401T141458.912Z.wav,16.84411,18.44105,32.87,17.43,Bp,20 Hz,,
4242,ICLISTENHF1251_20140401T141458.912Z.wav,269.77185,270.91255,437.81,195.38,UN|F,,,
4262,ICLISTENHF1251_20140401T160458.933Z.wav,4.44867,5.13308,11119.41,2123.7,Pm,CK,,
4263,ICLISTENHF1251_20140401T160458.933Z.wav,28.55513,28.97338,20806.86,8116.72,O,CK,,
4264,ICLISTENHF1251_20140401T160458.933Z.wav,51.63497,52.96578,1853.23,935.02,Oo,PC,,
4265,ICLISTENHF1251_20140401T161458.934Z.wav,17.14829,17.96578,1995.05,680.94,Oo,PC,,
4266,ICLISTENHF1251_20140401T161458.934Z.wav,22.77567,23.07985,19237.44,7721.45,O,CK,,
4267,ICLISTENHF1251_20140401T161458.934Z.wav,223.6882,224.75285,1180.35,849.61,Oo,PC,,
4268,ICLISTENHF1251_20140401T162458.936Z.wav,12.75665,13.04183,17449.68,7322.21,O|Oo,CK,,
