,filename,offset,end,freq_min,freq_max,start,sound_id_species,kw_ecotype,pod,call_type,comments,annotator,path
2317,AMAR418.1.20180902T143639Z.wav,461.46,462.4101013,0.0,3000.0,461.46,KW,KWSR,J,S4,,1.0,/data/audio/AMAR418
2318,AMAR418.1.20180902T143639Z.wav,504.4248804,505.7118252,0.0,19174.6,504.425,KW,KWSR,J,S4,,1.0,/data/audio/AMAR418
2319,AMAR418.1.20180902T143639Z.wav,506.4876867,507.5344839,0.0,27493.6,506.488,KW,KWSR,J,S4,,1.0,/data/audio/AMAR418
2320,AMAR418.1.20180902T143639Z.wav,709.899018,711.032022,0.0,18352.8,709.899,KW,KWSR,J,S4,,1.0,/data/audio/AMAR418
2321,AMAR418.1.20180902T143639Z.wav,895.2278284,896.2068917,0.0,19701.3,895.228,KW,KWSR,J,S4,,1.0,/data/audio/AMAR418
2322,AMAR418.1.20180902T143639Z.wav,1114.960594,1116.339904,0.0,21049.9,1114.961,KW,KWSR,J,S4,,1.0,/data/audio/AMAR418
2323,AMAR418.1.20180902T143639Z.wav,1503.895324,1508.889163,4003.5,18424.6,1503.895,UN,,,,Not KW. They soud like whistles but they also seem a bit stereotypical so they could be some sort of sonar.,1.0,/data/audio/AMAR418
2324,AMAR418.1.20180902T143639Z.wav,1510.309119,1513.65887,3624.2,18394.9,1510.309,UN,,,,Not KW. They soud like whistles but they also seem a bit stereotypical so they could be some sort of sonar.,1.0,/data/audio/AMAR418
2325,AMAR418.1.20180902T143639Z.wav,1606.665028,1607.711825,0.0,14960.4,1606.665,KW,KWSR,J,S4,,1.0,/data/audio/AMAR418
2326,AMAR418.1.20180902T143639Z.wav,1682.467984,1683.280791,421.4,4846.3,1682.468,KW,KWSR,J,S4,Faint,1.0,/data/audio/AMAR418
2327,AMAR418.1.20180902T143639Z.wav,1.256156654,1.890392612,421.4,3624.2,1.256,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2328,AMAR418.1.20180902T143639Z.wav,25.84482146,26.69457449,231.8,4888.5,25.845,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2329,AMAR418.1.20180902T143639Z.wav,27.82512251,28.63177212,273.9,3497.8,27.825,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2330,AMAR418.1.20180902T143639Z.wav,41.80664571,42.60098007,168.6,4677.8,41.807,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2331,AMAR418.1.20180902T143639Z.wav,52.41378731,53.0541809,168.6,4741.0,52.414,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2332,AMAR418.1.20180902T143639Z.wav,55.0036938,55.71182132,189.6,4993.8,55.004,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2333,AMAR418.1.20180902T143639Z.wav,58.31649909,59.0615724,316.1,3371.4,58.316,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2334,AMAR418.1.20180902T143639Z.wav,66.80541575,67.87684348,295.0,5373.1,66.805,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2335,AMAR418.1.20180902T143639Z.wav,69.15763066,69.9889108,484.6,3371.4,69.158,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2336,AMAR418.1.20180902T143639Z.wav,83.46305226,84.42980028,568.9,4762.0,83.463,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2337,AMAR418.1.20180902T143639Z.wav,92.3091115,93.16502216,189.6,4677.8,92.309,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2338,AMAR418.1.20180902T143639Z.wav,175.284402,176.4481942,442.5,3518.8,175.284,KW,KWSR,J,S4,Faint. Two consecutive S4,2.0,/data/audio/AMAR418
2339,AMAR418.1.20180902T143639Z.wav,178.5171581,179.7363689,168.6,6848.1,178.517,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2340,AMAR418.1.20180902T143639Z.wav,186.2007341,187.2475313,295.0,4972.7,186.201,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2341,AMAR418.1.20180902T143639Z.wav,190.5948263,192.0480272,42.1,3013.1,190.595,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2342,AMAR418.1.20180902T143639Z.wav,192.9655141,194.1416216,295.0,2317.8,192.966,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2343,AMAR418.1.20180902T143639Z.wav,194.9790594,196.2844771,337.1,2570.7,194.979,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2344,AMAR418.1.20180902T143639Z.wav,197.3128014,198.7967904,210.7,11525.8,197.313,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2345,AMAR418.1.20180902T143639Z.wav,200.2721657,201.3312782,147.5,11462.6,200.272,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2346,AMAR418.1.20180902T143639Z.wav,203.1662521,204.1822612,316.1,2781.4,203.166,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2347,AMAR418.1.20180902T143639Z.wav,203.9790594,205.4261026,168.6,35715.3,203.979,KW,KWSR?,,Unknown,Buzz and chirps,2.0,/data/audio/AMAR418
2348,AMAR418.1.20180902T143639Z.wav,213.9150192,214.986447,126.4,9566.2,213.915,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2349,AMAR418.1.20180902T143639Z.wav,224.1157572,225.0578747,168.6,11273.0,224.116,KW,KWSR,J,S4,Two calls,2.0,/data/audio/AMAR418
2350,AMAR418.1.20180902T143639Z.wav,227.1182249,228.1403916,252.9,8955.2,227.118,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2351,AMAR418.1.20180902T143639Z.wav,228.3435934,229.2795533,316.1,5689.2,228.344,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2352,AMAR418.1.20180902T143639Z.wav,229.4211788,230.5911286,189.6,4783.1,229.421,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2353,AMAR418.1.20180902T143639Z.wav,232.3891568,233.7684661,400.3,3223.9,232.389,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2354,AMAR418.1.20180902T143639Z.wav,234.0554187,235.2315261,337.1,3202.8,234.055,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2355,AMAR418.1.20180902T143639Z.wav,244.2869448,245.6600964,316.1,4783.1,244.287,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2356,AMAR418.1.20180902T143639Z.wav,266.1724098,267.2499951,105.4,8870.9,266.172,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2357,AMAR418.1.20180902T143639Z.wav,340.6363683,342.9516375,147.5,13000.8,340.636,UN,,,,Super interesting sound though. Rasp and then a loud screech. Capture of a prey?,2.0,/data/audio/AMAR418
2358,AMAR418.1.20180902T143639Z.wav,364.5689619,365.6773355,231.8,3034.2,364.569,KW,KWSR,J,S4,Faint,2.0,/data/audio/AMAR418
2359,AMAR418.1.20180902T143639Z.wav,369.8066496,371.6477812,63.2,12684.7,369.807,KW,KWSR?,,Unknown,Screeching calls,2.0,/data/audio/AMAR418
2360,AMAR418.1.20180902T143639Z.wav,374.9801438,376.242458,84.3,10640.8,374.98,NN,,,,Probably a tail slap, pec slap, or even a jump with a big splash,2.0,/data/audio/AMAR418
2361,AMAR418.1.20180902T143639Z.wav,389.6539388,390.9531989,295.0,12031.5,389.654,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2362,AMAR418.1.20180902T143639Z.wav,416.4815252,417.7438394,105.4,12790.1,416.482,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2363,AMAR418.1.20180902T143639Z.wav,418.4950704,420.4224088,252.9,12284.4,418.495,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2364,AMAR418.1.20180902T143639Z.wav,423.3817731,424.2068956,231.8,10598.7,423.382,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2365,AMAR418.1.20180902T143639Z.wav,424.3793093,425.3830031,674.3,6321.3,424.379,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2366,AMAR418.1.20180902T143639Z.wav,440.1141616,441.8814016,105.4,13569.7,440.114,KW,KWSR,J/K/L,S10,,2.0,/data/audio/AMAR418
2367,AMAR418.1.20180902T143639Z.wav,444.6206868,445.5751196,316.1,12832.2,444.621,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2368,AMAR418.1.20180902T143639Z.wav,446.935956,447.6132953,273.9,12200.1,446.936,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2369,AMAR418.1.20180902T143639Z.wav,472.0701939,473.2216708,421.4,12431.9,472.07,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2370,AMAR418.1.20180902T143639Z.wav,483.4162511,484.8201909,358.2,13506.5,483.416,KW,KWSR?,,Unknown,Could be a version of an S4. Sounds like a buzz,2.0,/data/audio/AMAR418
2371,AMAR418.1.20180902T143639Z.wav,714.1134374,714.8338802,547.8,2886.7,714.113,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2372,AMAR418.1.20180902T143639Z.wav,714.9077717,716.1577708,379.3,6995.6,714.908,KW,KWSR,J,S1,,2.0,/data/audio/AMAR418
2373,AMAR418.1.20180902T143639Z.wav,718.4176212,719.0518572,653.2,4298.5,718.418,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2374,AMAR418.1.20180902T143639Z.wav,726.3546748,727.8879249,358.2,12558.3,726.355,KW,KWSR,J/L,S8ii,,2.0,/data/audio/AMAR418
2375,AMAR418.1.20180902T143639Z.wav,741.293163,741.9643447,316.1,7374.8,741.293,KW,KWSR?,,Unknown,Chirps,2.0,/data/audio/AMAR418
2376,AMAR418.1.20180902T143639Z.wav,742.1121279,742.6724722,421.4,6489.9,742.112,KW,KWSR?,,Unknown,Chirps,2.0,/data/audio/AMAR418
2377,AMAR418.1.20180902T143639Z.wav,742.7894672,743.2328166,379.3,5225.6,742.789,KW,KWSR?,,Unknown,Chirps,2.0,/data/audio/AMAR418
2378,AMAR418.1.20180902T143639Z.wav,748.6995061,750.251229,421.4,12115.8,748.7,KW,KWSR,J,S44,It is definitely not the typical S44, but I believe that's what it is.,2.0,/data/audio/AMAR418
2379,AMAR418.1.20180902T143639Z.wav,754.869452,755.8546729,210.7,13422.2,754.869,KW,KWSR,J,S42,,2.0,/data/audio/AMAR418
2380,AMAR418.1.20180902T143639Z.wav,755.8977763,756.6120615,168.6,13401.1,755.898,KW,KWSR,J,S42,,2.0,/data/audio/AMAR418
2381,AMAR418.1.20180902T143639Z.wav,756.6219207,757.3115753,168.6,11757.6,756.622,KW,KWSR,J,S42,,2.0,/data/audio/AMAR418
2382,AMAR418.1.20180902T143639Z.wav,757.3300482,758.0751215,231.8,11799.7,757.33,KW,KWSR,J,S42,,2.0,/data/audio/AMAR418
2383,AMAR418.1.20180902T143639Z.wav,763.6600925,766.3423635,295.0,12284.4,763.66,KW,KWSR?,,Unknown,Weird version of a call,2.0,/data/audio/AMAR418
2384,AMAR418.1.20180902T143639Z.wav,776.6120659,777.5418681,147.5,10851.5,776.612,KW,KWSR,J/L,S8ii,,2.0,/data/audio/AMAR418
2385,AMAR418.1.20180902T143639Z.wav,806.8793117,808.1908871,4045.6,6405.6,806.879,KW,,,Unknown,Whistle,2.0,/data/audio/AMAR418
2386,AMAR418.1.20180902T143639Z.wav,820.1590585,822.0740816,168.6,10156.2,820.159,UN,,,,I think it could be a KW but it is very bizarre. At any rate, I'd want a detector to find this.,2.0,/data/audio/AMAR418
2387,AMAR418.1.20180902T143639Z.wav,888.0825135,888.7229071,295.0,4530.3,888.083,KW,KWSR,J,S4,Faint,2.0,/data/audio/AMAR418
2388,AMAR418.1.20180902T143639Z.wav,897.7721682,898.6711822,590.0,8470.5,897.772,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2389,AMAR418.1.20180902T143639Z.wav,912.3632968,913.1022125,505.7,10366.9,912.363,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2390,AMAR418.1.20180902T143639Z.wav,913.2992567,913.5394043,316.1,10640.8,913.299,KW,KWSR?,,Unknown,,2.0,/data/audio/AMAR418
2391,AMAR418.1.20180902T143639Z.wav,915.4642866,916.2770939,463.6,10114.1,915.464,KW,KWSR,J,S4,Faint,2.0,/data/audio/AMAR418
2392,AMAR418.1.20180902T143639Z.wav,946.3866974,947.1810317,632.1,12179.0,946.387,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2393,AMAR418.1.20180902T143639Z.wav,949.5862093,950.5098539,505.7,12579.4,949.586,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2394,AMAR418.1.20180902T143639Z.wav,952.6711822,953.4470437,442.5,12094.7,952.671,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2395,AMAR418.1.20180902T143639Z.wav,954.1674865,955.3866974,379.3,11525.8,954.167,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2396,AMAR418.1.20180902T143639Z.wav,974.8214253,975.9359565,674.3,13380.1,974.821,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2397,AMAR418.1.20180902T143639Z.wav,994.4630567,995.3374402,611.1,12705.8,994.463,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2398,AMAR418.1.20180902T143639Z.wav,996.1379322,997.141626,653.2,12347.6,996.138,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2399,AMAR418.1.20180902T143639Z.wav,1010.544332,1011.295563,400.3,12853.3,1010.544,KW,KWSR,J,S4,Faint,2.0,/data/audio/AMAR418
2400,AMAR418.1.20180902T143639Z.wav,1036.134235,1036.940884,463.6,12200.1,1036.134,KW,KWSR,J,S4,Faint,2.0,/data/audio/AMAR418
2401,AMAR418.1.20180902T143639Z.wav,1038.677336,1039.724133,653.2,12726.9,1038.677,KW,KWSR,J,S4,Faint,2.0,/data/audio/AMAR418
2402,AMAR418.1.20180902T143639Z.wav,1043.520935,1044.395319,716.4,12537.2,1043.521,KW,KWSR,J,S4,Faint,2.0,/data/audio/AMAR418
2403,AMAR418.1.20180902T143639Z.wav,1059.692119,1060.461823,505.7,12052.6,1059.692,KW,KWSR,J,S4,Faint,2.0,/data/audio/AMAR418
2404,AMAR418.1.20180902T143639Z.wav,1063.577584,1064.365761,505.7,11968.3,1063.578,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2405,AMAR418.1.20180902T143639Z.wav,1072.663791,1073.981524,463.6,11799.7,1072.664,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2406,AMAR418.1.20180902T143639Z.wav,1086.84606,1087.948276,590.0,11652.2,1086.846,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2407,AMAR418.1.20180902T143639Z.wav,1089.955663,1091.347288,547.8,11230.8,1089.956,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2408,AMAR418.1.20180902T143639Z.wav,1109.722903,1110.812804,568.9,12726.9,1109.723,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2409,AMAR418.1.20180902T143639Z.wav,1133.034482,1134.309112,358.2,11799.7,1133.034,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2410,AMAR418.1.20180902T143639Z.wav,1560.929799,1561.711818,590.0,5267.7,1560.93,KW,KWSR,J,S4,Faint,2.0,/data/audio/AMAR418
2411,AMAR418.1.20180902T143639Z.wav,1577.618223,1578.461819,526.8,4762.0,1577.618,KW,KWSR,J,S4,Faint,2.0,/data/audio/AMAR418
2412,AMAR418.1.20180902T143639Z.wav,1597.955667,1598.811578,379.3,10999.0,1597.956,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2413,AMAR418.1.20180902T143639Z.wav,1610.01601,1610.982758,421.4,12979.7,1610.016,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2414,AMAR418.1.20180902T143639Z.wav,1612.01724,1613.532017,400.3,11378.3,1612.017,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2415,AMAR418.1.20180902T143639Z.wav,1618.480296,1619.63793,442.5,8028.0,1618.48,KW,KWSR,J,S4,,2.0,/data/audio/AMAR418
2416,AMAR418.1.20180907T030639Z.wav,12.57,13.43,100.0,3000.0,12.57,NN,,,,Vessel noise,1.0,/data/audio/AMAR418
2417,AMAR418.1.20180907T030639Z.wav,23.23,24.54773297,1875.3,4254.0,23.23,KW,KWSR?,K/L?,S16?,Faint,1.0,/data/audio/AMAR418
2418,AMAR418.1.20180907T030639Z.wav,24.81,26.18596279,956.5,4858.1,24.81,KW,KWSR?,K/L,S16?,Faint,1.0,/data/audio/AMAR418
2419,AMAR418.1.20180907T030639Z.wav,40.483,41.350237069,100.0,6152.8,40.483,KW,KWSR?,K/L?,S19?,Faint,1.0,/data/audio/AMAR418
2420,AMAR418.1.20180907T030639Z.wav,45.286,46.48028125,100.0,7665.1,45.286,KW,,,Unknown,KW gibberish,1.0,/data/audio/AMAR418
2421,AMAR418.1.20180907T030639Z.wav,55.28,56.902538692,100.0,7859.0,55.28,KW,KWSR,L?,S2iii?,Upsweep,1.0,/data/audio/AMAR418
2422,AMAR418.1.20180907T030639Z.wav,57.912,59.543772124,100.0,7406.6,57.912,KW,KWSR,L?,S2iii?,Upsweep,1.0,/data/audio/AMAR418
2423,AMAR418.1.20180907T030639Z.wav,64.695,65.433915679,100.0,5997.6,64.695,KW,KWSR?,,Unknown,Faint,1.0,/data/audio/AMAR418
2424,AMAR418.1.20180907T030639Z.wav,65.495,66.541797212,100.0,6165.7,65.495,KW,KWSR?,J/K/L?,S36?,Multipla calls overlapped,1.0,/data/audio/AMAR418
2425,AMAR418.1.20180907T030639Z.wav,70.014783001,71.68965854,1699.1,6582.4,70.015,KW,KWSR?,,Unknown,Faint,1.0,/data/audio/AMAR418
2426,AMAR418.1.20180907T030639Z.wav,78.84606314,80.120692686,390.2,8180.8,78.846,KW,KWSR,J,S44,Faint,1.0,/data/audio/AMAR418
2427,AMAR418.1.20180907T030639Z.wav,80.26,81.173647528,100.0,6179.6,80.26,KW,KWSR,J,S44,Faint,1.0,/data/audio/AMAR418
2428,AMAR418.1.20180907T030639Z.wav,83.823896451,85.29,4505.7,5915.3,83.824,KW,,,Unknown,Tone,1.0,/data/audio/AMAR418
2429,AMAR418.1.20180907T030639Z.wav,91.070201677,92.97290955,3838.7,5361.6,91.07,KW,,,Unknown,Tone,1.0,/data/audio/AMAR418
2430,AMAR418.1.20180907T030639Z.wav,93.973527512,95.500619915,100.0,5424.5,93.974,KW,KWSR,K/L,S16,,1.0,/data/audio/AMAR418
2431,AMAR418.1.20180907T030639Z.wav,99.71,100.782023,251.7,9905.0,99.71,KW,,,Unknown,Faint tones,1.0,/data/audio/AMAR418
2432,AMAR418.1.20180907T030639Z.wav,116.575127391,117.252466763,8847.8,9414.2,116.575,Repeat,,,,Not sure what the detector went for here,1.0,/data/audio/AMAR418
2433,AMAR418.1.20180907T030639Z.wav,116.950742861,118.120692686,1686.5,8180.8,116.951,KW,KWSR,K/L,S16,,1.0,/data/audio/AMAR418
2434,AMAR418.1.20180907T030639Z.wav,120.786946761,121.895320279,100.0,7551.5,120.787,KW,KWSR?,K/L?,S16?,With modulations,1.0,/data/audio/AMAR418
2435,AMAR418.1.20180907T030639Z.wav,122.254930597,123.116998889,100.0,8319.2,122.255,KW,,,Unknown,Tone,1.0,/data/audio/AMAR418
2436,AMAR418.1.20180907T030639Z.wav,127.427344255,127.932269969,3222.0,6192.2,127.427,Repeat,,,,Not sure what the detector went for here,1.0,/data/audio/AMAR418
2437,AMAR418.1.20180907T030639Z.wav,127.65,129.607145508,641.9,6292.9,127.65,KW,KWSR,J/K/L,S36,Faint,1.0,/data/audio/AMAR418
2438,AMAR418.1.20180907T030639Z.wav,129.348526502,130.875618905,1611.0,4178.5,129.349,KW,KWSR,K/L,S16,Faint,1.0,/data/audio/AMAR418
2439,AMAR418.1.20180907T030639Z.wav,139.34677861,141.088712733,1435.7,11040.4,139.347,KW,KWSR,K/L,S19,,1.0,/data/audio/AMAR418
2440,AMAR418.1.20180907T030639Z.wav,144.080649786,145.991938615,4408.1,10615.8,144.081,KW,KWSR,K/L,S19,Here I'm not sure if this is what the detector was pointing at,1.0,/data/audio/AMAR418
2441,AMAR418.1.20180907T030639Z.wav,151.798391161,153.185486851,546.0,5500.0,151.798,KW,KWSR,K/L,S19,,1.0,/data/audio/AMAR418
2442,AMAR418.1.20180907T030639Z.wav,163.36290763,164.629035673,1819.9,7097.4,163.363,KW,KWSR,K/L,S19,,1.0,/data/audio/AMAR418
2443,AMAR418.1.20180907T030639Z.wav,179.56,181.177422341,950.4,8856.6,179.56,KW,,,Unknown,Looks a bit like S06 but with a high frequency component I don't see in the catalog.,1.0,/data/audio/AMAR418
2444,AMAR418.1.20180907T030639Z.wav,188.467747039,190.822583909,4772.1,5924.6,188.468,Repeat,,,Unknown,Tone. The detector had two overlapping detections.,1.0,/data/audio/AMAR418
2445,AMAR418.1.20180907T030639Z.wav,189.064520766,190.048390965,364.0,3000.0,189.065,KW,KWSR?,,Unknown,Sounds like S36,1.0,/data/audio/AMAR418
2446,AMAR418.1.20180907T030639Z.wav,191.040325674,192.862904895,100.0,8876.8,191.04,KW,KWSR?,J?,S44?,Faint,1.0,/data/audio/AMAR418
2447,AMAR418.1.20180907T030639Z.wav,202.274198022,204.153228812,889.7,5682.0,202.274,KW,KWSR?,J/K/L?,S36?,Faint,1.0,/data/audio/AMAR418
2448,AMAR418.1.20180907T030639Z.wav,212.669359003,213.23,100.0,6470.6,212.669,KW,KWSR?,,Unknown,Faint,1.0,/data/audio/AMAR418
2449,AMAR418.1.20180907T030639Z.wav,216.213396741,217.939201844,384.2,8977.9,216.213,KW,KWSR?,,Unknown,Faint,1.0,/data/audio/AMAR418
2450,AMAR418.1.20180907T030639Z.wav,229.48,230.52,100.0,10870.3,229.48,KW,KWSR?,,Unknown,Faint,1.0,/data/audio/AMAR418
2451,AMAR418.1.20180907T030639Z.wav,230.612906653,232.604840581,100.0,14963.2,230.613,KW,KWSR?,,Unknown,Just the tones,1.0,/data/audio/AMAR418
2452,AMAR418.1.20180907T030639Z.wav,232.620969601,234.677419607,100.0,10312.5,232.621,KW,KWSR?,J?,S1?,Sounds like a weird S1,1.0,/data/audio/AMAR418
2453,AMAR418.1.20180907T030639Z.wav,235.58,237.104841753,100.0,10494.5,235.58,KW,KWSR?,,Unknown,Faint,1.0,/data/audio/AMAR418
2454,AMAR418.1.20180907T030639Z.wav,237.475809205,239.10484019,490.7,10652.4,237.476,KW,KWSR,K/L,S19,,1.0,/data/audio/AMAR418
2455,AMAR418.1.20180907T030639Z.wav,239.88710155,241.403229398,429.4,5724.9,239.887,KW,KWSR,J,S1,Two overlapped S1,1.0,/data/audio/AMAR418
2456,AMAR418.1.20180907T030639Z.wav,241.46,242.862905677,100.0,8873.6,241.46,KW,KWSR,J,S1,,1.0,/data/audio/AMAR418
2457,AMAR418.1.20180907T030639Z.wav,245.64,247.016132145,715.6,5438.7,245.64,KW,KWSR?,,Unknown,Faint. S13i?,1.0,/data/audio/AMAR418
2458,AMAR418.1.20180907T030639Z.wav,251.588713905,252.572584104,531.6,5295.5,251.589,KW,KWSR,J,S4,,1.0,/data/audio/AMAR418
2459,AMAR418.1.20180907T030639Z.wav,254.63709862,256.06451686,449.8,6379.2,254.637,KW,KWSR?,J?,S2i?,Faint,1.0,/data/audio/AMAR418
2460,AMAR418.1.20180907T030639Z.wav,258.282254719,259.766124527,265.8,3680.3,258.282,KW,KWSR?,,Unknown,Faint,1.0,/data/audio/AMAR418
2461,AMAR418.1.20180907T030639Z.wav,258.298383739,259.47,4539.0,5868.0,258.298,Repeat,,,,Detector repeat,1.0,/data/audio/AMAR418
2462,AMAR418.1.20180907T030639Z.wav,269.072577463,270.53,388.5,3905.2,269.073,KW,KWSR?,,Unknown,Faint,1.0,/data/audio/AMAR418
2463,AMAR418.1.20180907T030639Z.wav,270.532253742,272.225800806,368.0,8321.6,270.532,KW,KWSR?,,Unknown,Faint,1.0,/data/audio/AMAR418
2464,AMAR418.1.20180907T030639Z.wav,282.564512563,283.879027665,265.8,5418.2,282.565,KW,KWSR?,,Unknown,Faint,1.0,/data/audio/AMAR418
2465,AMAR418.1.20180907T030639Z.wav,290.999996875,292.516124723,388.5,7299.3,291.0,KW,KWSR,J,S1,,1.0,/data/audio/AMAR418
2466,AMAR418.1.20180907T030639Z.wav,298.209674131,299.596769821,100.0,7544.6,298.21,KW,KWSR?,,Unknown,Faint,1.0,/data/audio/AMAR418
2467,AMAR418.1.20180907T030639Z.wav,302.258058065,303.104831597,1635.7,8014.9,302.258,KW,KWSR?,,Unknown,Faint,1.0,/data/audio/AMAR418
2468,AMAR418.1.20180907T030639Z.wav,302.71,303.29,7462.8,8403.3,302.71,Repeat,,,,Detector duplicate,1.0,/data/audio/AMAR418
2469,AMAR418.1.20180907T030639Z.wav,302.983867855,304.19354433,715.6,3578.1,302.984,KW,KWSR?,K/L?,S16?,Faint,1.0,/data/audio/AMAR418
2470,AMAR418.1.20180907T030639Z.wav,312.48,314.443543353,100.0,7892.2,312.48,KW,KWSR?,,Unknown,Faint,1.0,/data/audio/AMAR418
2471,AMAR418.1.20180907T030639Z.wav,312.52,313.48,8280.7,8853.2,312.52,Repeat,,,,Detector duplicate,1.0,/data/audio/AMAR418
2472,AMAR418.1.20180907T030639Z.wav,317.475802955,318.63709237,817.8,4539.0,317.476,KW,KWSR?,K/L?,S16?,Faint,1.0,/data/audio/AMAR418
2473,AMAR418.1.20180907T030639Z.wav,318.859916362,320.230883033,1697.0,6645.0,318.86,KW,KWSR,K/L,S16,,1.0,/data/audio/AMAR418
2474,AMAR418.1.20180907T030639Z.wav,367.161287072,368.44,797.4,7053.9,367.161,KW,KWSR?,K/L,S16?,,1.0,/data/audio/AMAR418
2475,AMAR418.1.20180907T030639Z.wav,370.137091198,370.895155122,265.8,3680.3,370.137,KW,KWSR?,,Unknown,Faint,1.0,/data/audio/AMAR418
2476,AMAR418.1.20180907T030639Z.wav,386.637093933,388.112899231,327.7,23864.1,386.637,KW,,,Unknown,Buzz,1.0,/data/audio/AMAR418
2477,AMAR418.1.20180907T030639Z.wav,523.21773864,524.032254133,307.3,3000.0,523.218,KW,KWSR,J,S4,,1.0,/data/audio/AMAR418
2478,AMAR418.1.20180907T030639Z.wav,524.63709237,525.362898255,368.7,2478.6,524.637,KW,KWSR,J,S4,,1.0,/data/audio/AMAR418
2479,AMAR418.1.20180907T030639Z.wav,550.72,551.661293712,676.0,4998.1,550.72,KW,,,Unknown,Faint,1.0,/data/audio/AMAR418
2480,AMAR418.1.20180907T030639Z.wav,556.645165474,557.354842339,4383.6,6186.2,556.645,KW,KWSR?,K/L?,S19?,Faint. Just the tone.,1.0,/data/audio/AMAR418
2481,AMAR418.1.20180907T030639Z.wav,561.766133121,562.411293908,6780.3,7763.5,561.766,KW,,,Unknown,Faint,1.0,/data/audio/AMAR418
2482,AMAR418.1.20180907T030639Z.wav,562.55,563.620970382,716.9,7333.3,562.55,KW,KWSR,J,S1,Variant,1.0,/data/audio/AMAR418
2483,AMAR418.1.20180907T030639Z.wav,564.55,565.935484703,327.7,8255.1,564.55,KW,KWSR,J,S44,It sounds so similar to part of S2i,1.0,/data/audio/AMAR418
2484,AMAR418.1.20180907T030639Z.wav,569.911294298,570.467745476,1167.6,6165.7,569.911,KW,,,Unknown,Faint,1.0,/data/audio/AMAR418
2485,AMAR418.1.20180907T030639Z.wav,571.846776657,573.532259211,4383.6,10283.1,571.847,KW,KWSR,K/L,S19,Faint. Just the tones,1.0,/data/audio/AMAR418
2486,AMAR418.1.20180907T030639Z.wav,573.61,573.967745867,100.0,10324.0,573.61,NN,,,,Sound of a tail or pec slap, or splash from a jump,1.0,/data/audio/AMAR418
